Date,LS_ny,LS_jt,LS_gs,LS_js,LS_zg,JC_pa,JC_pf,JC_hx,JC_ms,JC_zs,JC_xy,JC_gd,JC_zx,CC_nb,CC_js,CC_hz,CC_nj,CC_bj,CC_sh,CC_gy,RC_jy,RC_zjg,RC_wx,RC_cs,RC_sn
06/09/2023,3.46,5.56,4.61,06.05,3.71,11.43,07.09,5.59,3.8,33.36,16.29,03.05,5.6,28.02,6.91,11.59,7.93,4.57,6.12,5.5,3.76,4.37,5.49,7.19,4.45
07/09/2023,3.46,5.57,4.62,06.05,3.71,11.33,07.04,5.56,3.78,33.14,16.2,03.03,5.58,27.8,6.93,11.51,7.91,4.59,6.1,5.49,3.76,4.36,5.49,7.23,4.41
08/09/2023,3.45,5.54,4.59,06.06,3.68,11.27,7,5.55,3.78,33.17,16.16,03.02,5.55,27.56,6.93,11.44,7.91,4.57,06.06,5.46,3.77,4.35,5.52,7.2,4.41
11/09/2023,3.44,5.54,4.59,06.04,3.69,11.34,07.04,5.59,3.8,32.91,16.21,03.05,5.58,27.75,07.02,11.5,7.92,4.58,6.11,5.5,3.8,4.39,5.59,7.16,4.46
12/09/2023,3.44,5.53,4.6,06.04,3.67,11.28,07.06,5.57,3.79,32.88,16.17,03.06,5.59,27.52,07.07,11.47,7.87,4.57,6.1,5.46,3.78,4.37,5.56,7.16,4.44
13/09/2023,3.45,5.56,4.62,06.08,3.69,11.25,07.05,5.58,3.78,32.75,16.17,03.05,5.55,27.53,07.04,11.43,7.87,4.6,6.12,5.46,3.77,4.37,5.54,7.19,4.43
14/09/2023,3.5,5.65,4.68,6.16,3.73,11.29,7.11,5.62,3.85,33.07,16.26,03.09,5.71,27.5,7.12,11.49,7.92,4.62,6.15,5.54,3.79,4.39,5.61,7.28,4.46
15/09/2023,3.47,5.65,4.63,6.12,3.7,11.22,7.12,5.63,3.78,32.96,16.1,03.07,5.66,27.57,07.07,11.31,7.89,4.58,6.14,5.53,3.8,4.39,5.59,7.36,4.45
18/09/2023,3.47,5.65,4.64,6.15,3.7,11.23,07.07,5.6,3.8,33.02,16.14,03.07,5.71,27.72,07.06,11.28,7.9,4.6,6.12,5.54,3.81,4.4,5.62,7.47,4.44
19/09/2023,3.53,5.71,4.68,6.18,3.73,11.21,7.13,5.67,3.83,32.96,16.22,03.09,5.73,27.9,7.15,11.32,7.95,4.63,6.17,5.58,3.82,4.44,5.63,7.53,4.43
20/09/2023,3.58,5.75,4.69,6.24,3.78,11.15,7.13,5.69,3.85,32.73,16.22,3.1,5.78,28.29,7.19,11.37,08.02,4.64,6.19,5.63,3.83,4.46,5.63,7.58,4.46
21/09/2023,3.56,5.74,4.69,6.25,3.76,11.05,7.1,5.66,3.82,32.37,16.15,03.08,5.74,27.85,7.16,11.28,08.02,4.63,6.18,5.59,3.83,4.44,5.62,7.46,4.45
22/09/2023,3.59,5.78,4.74,6.28,3.79,11.24,7.18,5.68,3.83,33.34,16.37,03.09,5.8,27.91,7.16,11.27,08.04,4.64,6.18,5.6,3.84,4.54,5.63,7.44,4.48
25/09/2023,3.62,5.82,4.73,6.3,3.8,11.22,7.16,5.73,3.85,33,16.37,3.11,5.81,27.5,7.25,11.23,8.12,4.66,6.21,5.62,3.84,4.54,5.62,7.43,4.48
26/09/2023,3.62,5.8,4.7,6.31,3.78,11.16,7.15,5.76,3.82,32.8,16.35,3.1,5.78,27.2,7.25,11.14,8.1,4.65,6.2,5.62,3.84,4.51,5.61,7.4,4.48
27/09/2023,3.56,5.75,4.65,6.19,3.74,11.17,7.13,5.72,3.82,32.82,16.25,03.08,5.74,27.01,7.22,11.15,08.06,4.62,6.18,5.57,3.82,4.48,5.61,7.32,4.45
28/09/2023,3.6,5.76,4.68,6.3,3.77,11.2,7.1,5.72,3.84,32.97,16.29,03.07,5.72,26.87,7.18,11.16,08.05,4.63,6.17,5.59,3.82,4.47,5.58,7.32,4.45
09/10/2023,3.6,5.77,4.67,6.29,3.76,11.11,07.03,5.68,3.66,32.58,16.22,03.07,5.7,27.13,7.19,11.08,7.98,4.62,6.15,5.45,3.77,4.43,5.51,7.34,4.4
10/10/2023,3.61,5.77,4.68,6.26,3.74,11.02,07.01,5.65,3.65,32.59,16.18,03.04,5.65,26.83,7.12,11.03,7.94,4.59,6.14,5.44,3.76,4.41,5.54,7.37,4.38
11/10/2023,3.65,5.75,4.72,6.34,3.77,10.98,07.02,5.61,3.71,32.45,16.16,03.04,5.62,26.59,07.06,10.92,7.91,4.57,6.12,5.38,3.7,4.36,5.48,7.3,4.32
12/10/2023,3.67,5.91,4.84,6.51,3.89,11.11,7.14,5.71,3.74,33.07,16.34,3.11,5.78,25.11,7.13,11.01,8,4.64,6.2,5.45,3.74,4.4,5.55,7.43,4.35
13/10/2023,3.72,5.95,4.89,6.72,3.97,11,7.1,5.75,3.74,32.61,16.27,3.12,5.8,24.94,7.13,10.92,7.99,4.66,6.23,5.42,3.72,4.39,5.53,7.47,4.34
16/10/2023,3.71,5.97,4.92,6.7,3.99,11.01,07.07,5.76,3.77,32.31,16.2,3.11,5.81,24.9,7.15,10.8,7.97,4.65,6.22,5.41,3.75,4.41,5.53,7.41,4.33
17/10/2023,3.72,5.97,4.92,6.73,3.98,11.02,07.09,5.77,3.77,32.52,16.22,3.11,5.85,25.2,7.18,10.73,7.97,4.67,6.23,5.45,3.77,4.44,5.59,7.4,4.38
18/10/2023,3.74,5.95,4.93,6.75,04.02,10.95,07.05,5.74,3.75,32.49,16.17,03.09,5.89,24.82,7.24,10.66,7.96,4.65,6.21,5.45,3.75,4.37,5.53,7.4,4.32
19/10/2023,3.67,5.84,4.83,6.62,3.97,10.6,6.84,5.62,3.65,31.57,15.85,03.03,5.73,24.28,07.08,10.37,7.73,4.53,06.05,5.23,3.63,4.27,5.38,7.32,4.22
20/10/2023,3.66,5.8,4.79,6.55,3.94,10.6,6.87,5.61,3.65,31.65,15.79,03.02,5.67,24.12,07.04,10.68,7.78,4.53,06.02,5.27,3.64,4.28,5.39,7.35,4.24
23/10/2023,3.65,5.8,4.82,6.5,3.92,10.5,6.83,5.58,3.64,31.23,15.74,2.99,5.65,24.07,6.99,10.48,7.76,4.54,5.99,5.16,3.57,4.18,5.27,7.13,4.15
24/10/2023,3.6,5.71,4.76,6.42,3.84,10.55,6.82,5.52,3.59,31.3,15.67,2.95,5.56,23.88,6.92,10.48,7.73,4.49,5.99,5.18,3.59,4.19,5.27,7.13,4.18
25/10/2023,3.56,5.78,4.71,6.38,3.82,10.38,6.93,5.59,3.66,31.42,15.57,2.97,5.57,24.4,6.95,10.68,7.79,4.5,06.02,5.23,3.61,4.21,5.3,7.26,4.2
26/10/2023,3.62,5.84,4.79,6.5,3.88,10.41,6.96,5.68,3.69,31.5,15.71,2.99,5.62,24.58,07.02,10.7,7.83,4.58,6.11,5.23,3.63,4.23,5.32,7.37,4.21
27/10/2023,3.63,5.82,4.77,6.45,3.89,10.45,6.99,5.65,3.66,31.53,15.78,3,5.58,24.39,6.89,10.82,7.86,4.59,6.13,5.24,3.64,4.25,5.29,7.5,4.24
30/10/2023,3.56,5.59,4.69,6.23,3.84,10.45,6.8,5.55,3.61,30.9,15.57,2.95,5.33,24.22,6.92,10.71,7.82,4.52,06.02,5.2,3.62,4.2,5.2,7.36,4.21
31/10/2023,3.59,5.63,4.73,6.27,3.9,10.46,6.82,5.6,3.72,30.76,15.08,2.97,5.38,24.99,6.9,10.7,7.84,4.56,06.07,5.21,3.67,4.21,05.09,7.36,4.26
01/11/2023,3.62,5.71,4.77,6.28,3.92,10.48,6.86,5.63,3.73,30.45,15.11,2.96,5.42,24.91,6.83,10.66,7.78,4.52,06.08,5.21,3.65,04.08,05.05,7.42,4.28
02/11/2023,3.66,5.76,4.78,6.34,3.95,10.48,6.94,5.69,3.8,30.68,15.25,2.98,5.5,24.85,6.84,10.64,7.76,4.55,6.11,5.21,3.65,04.09,05.05,7.34,4.31
03/11/2023,3.62,5.71,4.74,6.3,3.89,10.48,6.89,5.63,3.79,30.99,15.2,2.96,5.45,25.06,6.86,10.7,7.77,4.53,06.08,5.19,3.64,04.09,05.05,7.26,4.31
06/11/2023,3.58,5.66,4.71,6.2,3.84,10.69,6.94,5.59,3.79,31.14,15.27,2.97,5.41,25.2,6.92,10.75,7.81,4.5,06.06,5.2,3.67,4.13,05.09,7.21,4.33
07/11/2023,3.61,5.76,4.72,6.25,3.89,10.6,6.91,5.58,3.83,30.8,15.19,2.96,5.42,25.16,6.87,10.66,7.83,4.5,06.06,5.17,3.66,4.13,05.09,7.18,4.32
08/11/2023,3.6,5.76,4.71,6.26,3.88,10.5,6.9,5.57,3.8,30.6,15.13,2.97,5.38,25.15,6.85,10.59,7.72,4.48,06.03,5.14,3.65,4.13,05.05,7.11,4.28
09/11/2023,3.63,5.81,4.78,6.38,3.95,10.49,6.93,5.59,3.84,30.66,15.12,2.97,5.44,25.16,6.84,10.66,7.73,4.49,06.05,5.14,3.64,4.11,05.06,7.13,4.28
10/11/2023,3.63,5.82,4.78,6.41,3.95,10.3,6.88,5.56,3.81,30.16,14.98,2.95,5.4,24.84,6.76,10.58,7.69,4.47,06.02,5.11,3.61,04.06,05.02,07.04,4.23
13/11/2023,3.62,5.78,4.76,6.37,3.94,10.25,6.88,5.53,3.82,29.82,14.96,2.93,5.39,24.55,6.7,10.53,7.68,4.46,06.02,5.11,3.62,04.07,05.03,6.99,4.25
14/11/2023,3.63,5.79,4.79,6.37,3.96,10.27,6.88,5.58,3.85,30.2,14.72,2.94,5.4,24.77,6.69,10.63,7.67,4.48,06.03,5.12,3.63,4.1,05.03,7,4.26
15/11/2023,3.62,5.81,4.79,6.36,3.95,10.37,6.96,5.59,3.83,30.64,14.85,2.94,5.45,24.84,6.75,10.62,7.7,4.48,06.03,5.14,3.64,4.11,05.05,6.98,4.28
16/11/2023,3.65,5.82,4.8,6.4,3.97,10.24,6.93,5.6,3.85,30.54,14.77,2.94,5.44,24.8,6.74,10.54,7.68,4.49,06.03,5.12,3.63,04.08,05.03,6.95,4.27
17/11/2023,3.63,5.79,4.78,6.38,3.95,10.15,6.86,5.56,3.8,30.33,14.71,2.92,5.4,24.88,6.68,10.48,7.65,4.47,6,5.1,3.61,04.07,4.99,6.9,4.24
20/11/2023,3.65,5.85,4.81,6.39,3.97,10.19,6.91,5.59,3.83,30.58,14.85,2.92,5.42,24.77,6.75,10.48,7.64,4.49,5.98,5.12,3.62,04.08,5,6.96,4.26
21/11/2023,3.67,5.84,4.81,6.4,3.97,10.28,6.96,5.63,3.84,30.43,14.89,2.92,5.47,24.97,6.76,10.51,7.66,4.52,6,5.15,3.63,04.08,05.02,6.91,4.27
22/11/2023,3.66,5.87,4.8,6.37,3.97,10.16,6.94,5.67,3.83,30.16,14.85,2.91,5.45,24.82,6.76,10.45,7.65,4.52,5.99,5.12,3.61,04.07,5,6.88,4.26
23/11/2023,3.66,5.84,4.8,6.36,3.96,10.15,6.93,5.66,3.83,30.14,14.83,2.92,5.45,24.71,6.77,10.41,7.62,4.53,5.99,5.15,3.63,04.09,05.03,6.94,4.27
24/11/2023,3.66,5.84,4.8,6.4,3.98,10.1,6.95,5.7,3.83,30,14.81,2.91,5.45,24.65,6.8,10.44,7.63,4.55,6,5.15,3.64,4.1,05.04,6.98,4.28
27/11/2023,3.63,5.83,4.78,6.36,3.98,10.01,6.9,5.73,3.85,29.4,14.75,2.89,5.4,24.32,6.77,10.35,7.53,4.54,5.95,5.12,3.61,04.07,4.97,6.92,4.26
28/11/2023,3.64,5.77,4.79,6.37,3.97,9.95,6.87,5.74,3.84,29.16,14.8,2.89,5.41,24.05,6.72,10.23,7.35,4.52,5.94,5.13,3.61,04.06,4.99,6.85,4.24
29/11/2023,3.63,5.72,4.77,6.34,3.98,9.72,6.82,5.75,3.79,28.8,14.6,2.87,5.33,23.07,6.61,9.97,7.2,4.5,5.85,05.08,3.58,4,4.93,6.76,4.19
30/11/2023,3.66,5.84,4.81,6.4,3.99,9.68,6.85,5.8,3.85,28.79,14.6,2.89,5.39,22.92,6.62,9.94,7.22,4.53,5.89,05.09,3.57,3.98,4.91,6.78,4.18
01/12/2023,3.65,5.78,4.81,6.38,04.04,9.66,6.85,5.83,3.87,28.26,14.61,2.91,5.46,22.62,6.64,9.97,7.28,4.55,5.96,5.13,3.6,4,4.92,6.84,4.21
04/12/2023,3.64,5.8,4.8,6.42,04.03,9.63,6.81,5.89,3.87,28.08,14.51,2.93,5.41,21.95,6.56,9.93,7.24,4.59,5.95,5.15,3.59,4,4.92,6.76,4.2
05/12/2023,3.61,5.77,4.76,6.36,04.01,9.48,6.71,5.82,3.83,27.51,14.18,2.89,5.31,21.14,6.43,9.71,7.18,4.53,5.88,5.12,3.54,3.94,4.84,6.71,4.16
06/12/2023,3.53,5.71,4.7,6.29,3.96,9.5,6.61,5.76,3.79,27.76,14.17,2.86,5.24,21.13,6.5,9.8,7.16,4.48,5.83,05.08,3.54,3.93,4.87,6.71,4.16
07/12/2023,3.56,5.72,4.73,6.3,3.99,9.44,6.61,5.83,3.81,27.81,14.12,2.87,5.28,21.03,6.53,9.81,7.12,4.52,5.85,05.09,3.56,3.96,4.88,6.75,4.16
08/12/2023,3.57,5.71,4.73,6.35,3.94,9.3,6.67,5.68,3.82,27.5,14.11,2.9,5.31,20.82,6.54,9.82,7.18,4.54,5.84,5.11,3.56,3.93,4.88,6.74,4.14
11/12/2023,3.55,5.73,4.73,6.37,3.92,9.35,6.72,5.83,3.81,27.76,14.39,2.88,5.27,20.86,6.59,9.83,7.24,4.52,5.88,5.18,3.59,3.96,4.91,6.8,4.19
12/12/2023,3.62,5.83,4.79,6.46,3.98,9.42,6.71,5.82,3.85,28.05,14.59,2.92,5.36,21.28,6.65,9.95,7.28,4.57,5.93,5.21,3.61,3.99,4.93,6.83,4.21
13/12/2023,3.62,5.83,4.79,6.44,3.98,9.16,6.71,5.81,3.82,27.22,14.34,2.89,5.33,20.42,6.58,9.78,7.21,4.53,5.91,5.16,3.59,3.95,4.9,6.76,4.19
14/12/2023,3.62,5.82,4.77,6.43,3.98,9.15,6.64,5.76,3.79,27.03,14.34,2.88,5.3,20.28,6.54,9.73,7.19,4.51,5.9,5.14,3.59,3.95,4.9,6.74,4.2
15/12/2023,3.58,5.73,4.73,6.37,3.91,9.21,6.57,5.71,3.75,27.23,14.31,2.86,5.25,20.39,6.54,9.71,7.16,4.48,5.85,5.11,3.57,3.93,4.9,6.67,4.18
18/12/2023,3.62,5.8,4.77,6.42,3.99,9.13,6.58,5.77,3.8,27.28,14.36,2.85,5.27,20.14,6.51,9.67,7.13,4.48,5.88,05.08,3.56,3.9,4.85,6.6,4.15
19/12/2023,3.64,5.79,4.79,6.44,3.97,9.1,6.56,5.78,3.79,27.29,14.4,2.85,5.25,19.91,6.51,9.65,7.11,4.47,5.88,05.07,3.54,3.88,4.83,6.52,4.13
20/12/2023,3.63,5.78,4.79,6.41,3.99,09.03,6.53,5.75,3.8,27.06,14.33,2.85,5.25,19.67,6.52,9.64,7.11,4.46,5.91,05.05,3.52,3.86,4.82,6.48,4.11
21/12/2023,3.61,5.77,4.79,6.4,3.98,9.17,6.57,5.73,3.78,27.71,14.48,2.85,5.24,19.89,6.54,9.64,7.16,4.4,5.89,05.01,3.49,3.84,4.81,6.49,4.1
22/12/2023,3.63,5.78,4.78,6.4,3.99,9.2,6.58,5.74,3.77,27.61,14.62,2.86,5.26,19.58,6.55,9.67,7.22,4.42,5.9,4.99,3.48,3.85,4.82,6.44,04.09
25/12/2023,3.66,5.78,4.8,6.44,04.02,9.19,6.58,5.75,3.8,27.53,14.61,2.88,5.28,19.68,6.56,9.68,7.19,4.41,5.93,4.98,3.47,3.81,4.78,6.37,04.08
26/12/2023,3.67,5.78,4.82,6.47,04.03,9.1,6.56,5.75,3.78,27.27,14.56,2.86,5.24,19.44,6.55,9.59,7.24,4.43,5.99,4.98,3.47,3.8,4.75,6.32,04.06
27/12/2023,3.69,5.81,4.83,6.55,04.05,9.12,6.6,5.75,3.74,27.3,14.52,2.88,5.25,19.48,6.65,9.71,7.32,4.47,6,5.11,3.5,3.83,4.78,6.31,04.09
28/12/2023,3.63,5.74,4.77,6.48,3.99,9.45,6.68,5.67,3.74,27.99,14.74,2.9,5.32,20.2,6.73,10,7.43,4.52,06.02,5.15,3.55,3.87,4.85,6.42,4.15
29/12/2023,3.64,5.74,4.78,6.51,3.99,9.39,6.62,5.62,3.74,27.82,16.21,2.9,5.29,20.11,6.69,10.01,7.38,4.53,5.97,5.14,3.55,3.88,05.05,6.39,4.16
02/01/2024,3.66,5.78,4.79,6.55,04.01,9.21,6.6,5.7,3.76,27.58,14.83,2.9,5.29,19.72,6.69,9.85,7.44,4.55,6,5.12,3.57,3.89,4.96,6.34,4.2
03/01/2024,3.72,5.85,4.84,6.62,04.05,9.2,6.64,5.77,3.76,27.77,14.68,2.93,5.37,19.5,6.71,9.82,7.46,4.58,06.03,5.16,3.6,3.91,4.97,6.31,4.21
04/01/2024,3.77,5.9,4.89,6.67,4.14,9.11,6.62,5.8,3.76,27.81,14.62,2.94,5.43,19.08,6.71,9.76,7.46,4.61,06.06,5.17,3.6,3.9,4.97,6.28,4.21
05/01/2024,3.73,5.91,4.87,6.65,4.12,9.27,6.68,5.9,3.81,28.29,14.81,2.98,5.67,19.5,6.81,10.12,7.53,4.65,6.1,5.27,3.64,3.94,05.05,6.4,4.25
08/01/2024,3.72,5.89,4.88,6.66,4.1,9.15,6.59,5.89,3.76,28.13,14.7,2.97,5.56,19.03,6.81,9.95,7.46,4.65,06.07,5.22,3.63,3.88,4.97,6.35,4.26
09/01/2024,3.72,5.88,4.88,6.66,4.1,9.18,6.61,5.89,3.8,28.17,14.68,2.96,5.59,19.41,6.85,10,7.53,4.67,6.13,5.25,3.65,3.92,05.02,6.42,4.29
10/01/2024,3.71,5.84,4.85,6.58,04.04,09.09,6.57,5.87,3.76,28.05,14.61,2.95,5.59,19.44,6.84,10.01,7.53,4.67,6.11,5.23,3.65,3.91,4.97,6.48,4.26
11/01/2024,3.65,5.75,4.78,6.5,3.98,9.17,6.53,5.8,3.72,28.38,14.66,2.94,5.52,19.67,6.87,10.11,7.5,4.63,6.11,5.23,3.65,3.93,5,6.55,4.3
12/01/2024,3.7,5.81,4.81,6.55,04.03,9.19,6.5,5.84,3.74,28.54,14.69,2.97,5.59,19.67,6.92,10.19,7.59,4.68,6.14,5.26,3.71,3.96,5.19,6.7,4.37
15/01/2024,3.71,5.83,4.86,6.58,04.05,9.21,6.51,5.88,3.74,28.77,14.73,2.98,5.65,19.79,6.98,10.3,7.69,4.72,6.18,5.28,3.73,3.98,5.19,6.72,4.4
16/01/2024,3.74,5.85,4.89,6.61,04.07,9.34,6.59,5.95,3.83,29.13,14.93,03.02,5.74,20.03,07.08,10.52,7.79,4.78,6.26,5.33,3.78,04.02,5.23,6.79,4.44
17/01/2024,3.7,5.8,4.84,6.55,04.03,9.23,6.53,5.89,3.81,29.19,14.81,3,5.65,19.85,07.02,10.47,7.81,4.83,6.26,5.24,3.75,3.98,5.21,6.77,4.38
18/01/2024,3.69,5.79,4.85,6.52,04.01,9.2,6.56,5.85,3.75,29.58,15.09,2.99,5.62,19.99,07.06,10.48,7.83,4.81,6.25,5.22,3.73,3.97,5.17,6.76,4.37
19/01/2024,3.68,5.77,4.89,6.48,3.97,9.17,6.59,5.8,3.77,29.73,15.15,3,5.61,19.79,7.1,10.45,7.88,4.82,6.23,5.18,3.69,3.94,5.13,6.73,4.34
22/01/2024,3.68,5.77,4.89,6.49,4,9.1,6.59,5.71,3.74,30.25,15.2,2.97,5.57,19.5,07.04,10.38,7.87,4.76,6.15,05.07,3.58,3.82,4.99,6.61,4.22
23/01/2024,3.68,5.75,4.89,6.51,3.98,9.16,6.62,5.75,3.74,29.99,15.1,2.97,5.62,19.42,07.05,10.42,7.88,4.76,6.2,05.09,3.61,3.83,05.03,6.67,4.26
24/01/2024,3.75,5.84,4.97,6.64,4.1,9.33,6.71,5.88,3.83,30.09,15.3,03.02,5.75,19.7,7.1,10.56,7.97,4.87,6.3,5.19,3.66,3.93,5.11,6.77,4.34
25/01/2024,3.8,5.9,05.01,6.7,4.15,9.5,6.77,5.97,3.88,30.9,15.47,03.07,5.95,21.15,7.13,10.57,7.99,4.9,6.35,5.28,3.67,3.98,5.14,6.8,4.38
26/01/2024,3.86,5.97,05.09,6.84,4.28,9.62,6.87,06.07,4,31.12,15.64,3.13,06.03,21.62,7.24,10.69,8.21,4.96,6.43,5.4,3.74,04.05,5.25,6.95,4.47
29/01/2024,3.91,06.04,5.16,6.9,4.3,9.7,6.9,6.14,3.98,31.35,15.72,3.17,6.31,21.98,7.31,10.89,8.33,05.08,6.42,5.44,3.73,04.02,5.19,6.95,4.42
30/01/2024,3.88,5.99,5.13,6.81,4.27,9.5,6.83,06.09,3.96,31,15.65,3.13,6.24,21.67,7.27,10.87,8.26,05.05,6.35,5.32,3.67,3.96,05.08,6.91,4.35
31/01/2024,3.89,6,5.17,6.86,4.32,9.46,6.83,06.06,3.95,30.71,15.73,3.15,6.26,21.51,7.32,10.91,8.3,5.1,6.4,5.26,3.65,3.92,05.07,6.87,4.3
01/02/2024,3.89,5.98,5.14,6.84,4.27,9.41,6.8,06.03,3.92,30.42,15.71,3.11,6.16,21.3,7.29,10.67,8.26,05.05,6.37,5.19,3.63,3.91,05.03,6.85,4.29
02/02/2024,3.94,06.03,5.17,6.92,4.32,9.27,6.84,06.03,3.95,30.23,15.71,3.13,06.08,21.2,7.3,10.66,8.4,05.08,6.36,5.16,3.6,3.84,4.96,6.82,4.18
05/02/2024,04.02,6.15,5.29,07.03,4.44,9.38,6.89,06.04,3.95,30.71,15.84,3.16,6.35,21.67,7.36,10.68,8.43,5.13,6.38,5.14,3.56,3.79,4.87,6.91,4.13
06/02/2024,04.09,6.19,5.32,07.05,4.46,9.68,7,6.12,3.97,31.33,15.92,3.18,6.32,21.69,7.42,10.7,8.38,5.1,6.48,5.33,3.71,3.99,05.07,07.08,4.27
07/02/2024,04.02,06.08,5.23,6.88,4.35,9.61,6.94,06.03,3.96,31.31,15.97,3.13,6.18,21.45,7.34,10.69,8.25,05.02,6.4,5.46,3.78,04.06,5.22,7.3,4.36
08/02/2024,3.96,06.01,5.16,6.8,4.31,9.67,6.96,5.97,3.95,31.4,16.05,3.15,6.1,20.79,7.28,10.7,8.17,4.99,6.33,5.43,3.76,04.04,5.16,7.22,4.34
19/02/2024,04.08,6.25,5.27,07.04,4.51,9.81,7.12,6.14,04.01,31.62,16.18,3.19,6.3,21.28,7.49,10.88,8.4,5.1,6.46,5.41,3.76,04.05,5.18,7.24,4.4
20/02/2024,4.15,6.35,5.35,7.11,4.53,9.82,7.1,6.2,04.08,31.4,16.2,3.24,6.37,21.75,7.61,11.11,8.49,5.16,6.5,5.47,3.78,04.07,5.21,7.16,4.42
21/02/2024,4.18,6.41,5.41,7.16,4.56,10.8,7.24,6.26,4.11,33,16.67,3.29,6.57,22.97,7.85,11.4,8.72,5.25,6.61,5.63,3.85,4.14,5.31,7.22,4.52
22/02/2024,4.2,6.4,5.42,7.15,4.56,10.9,7.21,6.31,4.11,32.8,16.8,3.29,6.62,22.64,7.94,11.43,8.73,5.26,6.62,5.61,3.84,4.15,5.31,7.18,4.58
23/02/2024,4.26,6.49,5.48,7.19,4.6,10.85,7.28,6.52,4.13,32.95,16.86,3.28,6.62,22.84,7.85,11.44,8.72,5.33,6.65,5.63,3.83,4.15,5.3,7.15,4.56
26/02/2024,4.14,6.29,5.32,6.96,4.46,10.53,7.1,6.31,04.02,32.25,16.48,3.22,6.45,22.45,7.68,11.16,8.56,5.17,6.49,5.48,3.75,04.07,5.2,07.03,4.46
27/02/2024,4.16,6.29,5.3,6.99,4.46,10.5,7.14,6.31,04.04,32.18,16.55,3.21,6.46,22.41,7.68,11.12,8.62,5.15,6.52,5.49,3.76,04.08,5.22,07.06,4.47
28/02/2024,4.16,6.26,5.33,6.95,4.46,10.49,7.1,6.36,04.05,32.02,16.53,3.21,6.41,22.15,7.63,11.06,8.67,5.18,6.51,5.46,3.72,04.02,5.16,07.01,4.42
29/02/2024,4.19,6.27,5.33,7,4.47,10.59,7.15,6.34,04.04,32.04,16.65,3.22,6.43,22.28,7.67,11.08,8.75,5.18,6.53,5.51,3.75,04.07,5.23,07.06,4.48
01/03/2024,4.24,6.32,5.34,07.03,4.48,10.49,7.11,6.34,04.06,31.94,16.58,3.22,6.44,22.03,7.61,11,8.71,5.2,6.57,5.48,3.72,04.06,5.19,6.95,4.48
04/03/2024,4.24,6.26,5.32,7,4.51,10.33,07.07,6.32,04.02,31.52,16.41,3.2,6.36,21.53,7.56,10.85,8.65,5.19,6.52,5.42,3.67,04.02,5.1,6.92,4.48
05/03/2024,4.34,6.4,5.46,7.14,4.6,10.43,7.16,6.4,04.07,32.18,16.61,3.27,6.53,21.79,7.75,11.08,8.83,5.28,6.62,5.48,3.69,04.04,5.13,6.94,4.51
06/03/2024,4.26,6.32,5.35,07.06,4.55,10.33,7.12,6.36,04.07,31.87,16.5,3.25,6.45,21.59,7.73,11.13,8.87,5.29,6.56,5.43,3.69,04.02,05.09,6.89,4.48
07/03/2024,4.28,6.37,5.38,7.1,4.57,10.38,7.14,6.38,04.08,32,16.51,3.27,6.44,21.51,7.77,11.11,8.93,5.36,6.59,5.45,3.72,04.04,05.09,6.91,4.48
08/03/2024,4.27,6.35,5.39,7.11,4.55,10.38,7.12,6.39,04.07,31.67,16.48,3.25,6.4,21.38,7.75,11.15,8.99,5.45,6.62,5.46,3.73,04.03,5.13,6.91,4.48
11/03/2024,4.24,6.34,5.37,07.07,4.51,10.47,7.11,6.36,04.05,31.48,16.5,3.25,6.38,21.48,7.72,11.12,8.96,5.38,6.58,5.45,3.72,04.04,5.15,6.95,4.47
12/03/2024,4.14,6.22,5.2,6.87,4.39,10.56,7.1,6.27,04.02,31.95,16.49,3.21,6.22,21.95,7.59,11.04,8.71,5.26,6.49,5.41,3.7,04.04,5.11,6.84,4.46
13/03/2024,4.12,6.2,5.17,6.86,4.36,10.33,07.04,6.25,3.97,31.52,16.31,3.22,6.2,21.67,7.53,10.85,8.84,5.33,6.45,5.36,3.67,04.01,05.08,6.8,4.41
14/03/2024,4.16,6.19,5.19,6.86,4.37,10.23,07.04,6.24,3.95,31.25,16.29,3.22,6.18,21.14,7.59,10.81,8.83,5.33,6.49,5.36,3.67,3.99,05.08,6.79,4.43
15/03/2024,4.16,6.19,5.21,6.83,4.35,10.6,07.09,6.29,3.99,31.18,16.39,3.29,6.21,21.16,7.69,10.91,8.99,5.46,6.61,5.41,3.69,04.01,5.12,6.84,4.47
18/03/2024,4.13,6.18,5.18,6.78,4.35,10.54,07.09,6.31,3.98,31.13,16.37,3.25,6.24,21.24,7.61,10.94,8.98,5.46,6.58,5.44,3.71,04.03,5.14,6.88,4.49
19/03/2024,04.09,6.13,5.15,6.72,4.29,10.4,07.01,6.25,3.95,30.8,16.19,3.23,6.21,20.95,7.61,10.85,8.85,5.42,6.57,5.37,3.68,4,5.1,6.85,4.45
20/03/2024,4.13,6.21,5.2,6.74,4.35,10.45,07.03,6.28,3.96,31.18,16.28,3.26,6.31,20.95,7.61,10.86,8.9,5.49,6.55,5.41,3.7,04.02,5.15,6.88,4.5
21/03/2024,4.14,6.22,5.22,6.76,4.37,10.47,7.1,6.33,3.96,31.55,16.33,3.29,6.36,21.18,7.73,10.96,8.95,5.63,6.58,5.41,3.72,04.02,5.18,6.94,4.56
22/03/2024,4.18,6.24,5.25,6.86,4.39,10.36,07.04,6.32,3.96,31.2,16.27,3.28,6.13,20.73,7.69,10.83,8.91,5.65,6.64,5.36,3.68,3.97,5.11,6.77,4.51
